alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;87212.70327758789;88997.35914382935;88830.84280395508;90764.03260803223;1180.5528993947228
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;83506.44943237305;85043.3841506958;84915.5382156372;86873.93682861328;770.2755196380178
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;80550.31704711914;81919.65319595337;81360.86833953857;83884.08819580078;1197.9874125341782
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;89436.04301452637;91413.98457107545;91723.1563796997;92917.59680175781;939.6954876819199
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;89513.93089294434;91639.7710067749;91798.75267791748;93859.81071472168;1217.2597387265193
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;90049.61785888672;92262.35272827148;92502.68327331543;93874.33393859863;920.8007913267516
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;90421.01931762695;92407.90668640137;92682.3493270874;94760.2886352539;1113.607992749544
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;90144.6693572998;92971.489188385;93401.98985290527;94738.29260253906;1386.479031232987
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;90200.98962402344;93069.21394577026;93207.48954772949;94565.83462524414;995.4137821916713
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;88030.18576049805;89669.02872390747;89632.55796813965;91208.01118469238;738.6733877112943
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;86867.66230773926;88298.37324371337;88292.79187774658;90121.52699279785;828.8076792568526
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;89424.5379486084;90894.83334655761;90870.45148468018;92163.29879760742;761.0546282133618
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;86452.7367553711;89446.17857208251;89555.72495269775;91513.04635620117;1300.6576950910073
