filename;alg;init;mut;cross;repair;min_igd;avg_igd;median_igd;max_igd;std_igd
nsgaii_nt_combined;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;brm;139.4642870303506;171.08477463569383;173.55265901390987;197.83238741181364;14.864223397790171
nsgaii_nt_combined;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;rrm;168.85726979189556;194.97866557999933;195.09734895982166;227.7657631488726;13.068204146107421
nsgaii_nt_combined;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;114.3322545020465;158.74882335187777;158.42730465485877;180.63880288063595;15.11914630166469
nsgaii_nt_combined;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;150.2926495017515;178.0720092596584;181.8929686109981;202.96742081654085;14.035318804156978
nsgaii_nt_combined;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;brm;76.39428972779781;95.3842602055557;96.01084294755645;112.78748823660565;10.4179536095479
nsgaii_nt_combined;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;rrm;154.81143657846388;202.90880796843666;204.32302099760756;273.4398056929343;32.81699583255955
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;brm;145.69498481898583;176.1619241236489;177.3830393458248;207.44345045622154;16.572939611294004
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;rrm;130.11910339749218;165.57487256886432;166.23764913680338;183.4543955150988;13.320770070821098
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;brm;157.43536223696452;189.72049420816137;187.38566305647288;219.61386230024618;15.06173561788864
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;rrm;152.49410161535937;181.64840032166006;180.552060475527;201.4667538798256;11.41453022297874
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;157.4468743632597;186.1573024594222;184.16160449566127;208.41244167344925;12.831594880763666
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;164.60491739168035;186.4506108552703;184.37250930108985;227.51969125766922;13.600291745961625
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;brm;72.49984442845263;100.12046598333666;100.10007120212671;132.40479125888996;13.909830342365034
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;rrm;82.6608942423267;101.02683976125323;98.33863007389016;134.52911087743703;13.88570745678806
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;brm;135.21493679890796;170.96156905135112;172.61978218902792;209.55781593692546;20.61326425503528
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;rrm;144.26174098646752;177.15737632271427;173.3407595462446;207.19734057361035;17.341271839866717
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;brm;152.9012907279014;186.27142453401757;188.80609215429644;206.5174650263584;12.934452972922026
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;rrm;137.92609110292986;188.19373642961463;188.46384028089173;209.43918697354272;15.492272879683176
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;153.32399015612376;178.4040869667829;180.49289970593048;206.49014709951066;15.081633058448698
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;152.44826577086545;185.43160448345816;186.37648363624757;209.8699654619014;15.492712463897002
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;77.4259356910585;102.35682715830308;99.84619340992651;127.6441212882933;12.793839471231745
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;153.15889938536023;195.63210468620628;197.73799285145208;252.43083008812937;27.63878242696235
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;140.91808701078202;166.96003391723178;165.15140663177186;194.98937262870822;17.21746402590841
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;113.3436592277569;146.66140042007783;152.24975934343442;184.63124037643638;20.990370751203606
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;169.8257218814358;185.03155136286324;184.71285951576908;203.05073535164848;9.271206822416886
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;150.5470109722723;180.91474049183157;184.6069736274746;202.94453558063634;12.919877737050468
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;141.85391336542364;183.6801737337652;182.93083207865993;224.4236071650604;16.782133609569808
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;164.16713296667376;182.3580778752244;183.32510684574305;200.32936664625473;10.71099017428148
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;71.98100708456387;90.37659398247266;91.72927476994818;118.96039991245195;12.673476850196248
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;79.85171279639276;92.52049452426576;91.85100797553275;102.96097130951937;6.654501329660805
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;111.68289345042386;160.56606137359353;165.20191423198764;192.6146765871517;20.73049680683689
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;136.5972946742995;171.58094274571988;169.1774395491255;201.35366264643645;16.935237796456637
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;141.24154787626435;180.89889409247817;182.91990201459333;211.21622716683032;19.204964557765457
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;150.73581841310482;178.62201571869372;178.90848911972228;201.99198620576112;14.498736964240877
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;159.9589394508327;185.2491859707625;187.34286184157952;209.659641084126;12.054113085819111
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;148.14922142470994;181.8925637416572;185.08052447704938;198.70810437551904;11.784065125098325
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;71.9760388234652;88.10769361430482;88.24764208594152;105.05290922275802;7.529346843274606
nsgaii_nt_combined;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;157.78577895691453;197.01988898598614;200.31310063262657;232.5184802654046;18.524648688452277
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;161.3262773673724;182.98851792072392;182.4496086722925;200.00491957302935;10.73328660035127
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;110.07498839942201;156.1689350918425;158.33918815144057;189.37056403133533;19.41200582760263
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;159.72154452139785;190.73798079655344;191.897641435992;212.38562942190876;15.114018184908746
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;165.09656355471697;186.9567091609535;188.61159581020195;211.69187683437892;12.58970236379334
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;151.83982811041955;193.86744214853474;197.81626729311083;221.9318601369221;17.936327084450415
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;167.78525355830004;190.81628426206302;187.4152668720905;222.69754566412925;13.361618096355702
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;81.94569334286192;109.28612583308409;111.91154389309199;131.41625024086574;13.248622003218216
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;82.36918381017809;100.88421824493038;97.63883094665259;133.42059312945585;11.833893317152292
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;143.4059009899357;174.18155159240973;173.36707201016762;200.9189076143801;14.951603417318925
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;136.44945587126216;170.79249079228546;174.3386482218226;191.94695649289758;14.886359738648727
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;179.06247711654615;190.80103187579255;188.5073004987214;209.56711101013033;8.300717325029783
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;155.90654323678106;184.16315293519366;189.84893008771985;210.83783615704866;15.504806967874948
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;157.11302525965792;189.59014800568895;189.62764174008197;207.70299732520974;12.220776266227189
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;160.22198393938652;188.66012107844344;189.8978169301921;209.24043474256752;13.481045336766215
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;76.94333802874911;102.25938795431719;98.85332418802639;138.6552266773129;15.101798374950784
nsgaii_nt_combined;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;135.59191969130092;180.2012403818788;182.1900604404997;239.28550104808295;23.525657159334223
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;133.7466373605318;183.1842605361619;182.22803439413204;222.56957470944587;23.244277812634174
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;121.55469379690243;163.67555896141693;163.34612648965944;207.90128895131548;24.60635032665018
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;165.59526576812644;191.76255851145984;197.89867975906662;219.13258287492323;14.757363200306038
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;147.24123260351007;188.6146496343373;190.0210199346002;231.35515120121514;16.781836744848345
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;173.66196370989164;201.60569730015465;202.3064956486852;227.89236354214728;13.744088329403295
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;160.78856639162916;190.80685994971418;188.27758647990794;217.09721826141134;15.897277302509886
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;80.64289107995496;104.37633407177734;103.73423092705103;126.6315744556386;11.441262395744483
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;84.10732124912994;101.7378892304305;98.29010583190295;161.67919587704557;18.181735510422605
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;118.87954829674499;160.81253400617487;159.192890715769;189.17522208553217;17.54596736394815
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;150.10143117806354;176.0999901637182;177.33276629982555;210.51585934695555;15.694107664100029
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;148.35523844710173;182.39673993057883;185.89820876817038;206.02653989030782;15.121960985326155
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;150.6741155581313;181.84200217572317;182.52723762012775;203.3417101331674;12.975402455693219
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;149.6713384032522;185.74779504128702;182.80744289734736;213.66624738504746;16.914706516133247
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;147.48815045409586;187.8504480534417;188.27027886189094;208.1888263590577;16.39562989933162
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;79.36918253268938;103.09643549393498;101.19899489285565;139.70044875864957;15.332484556450684
nsgaii_nt_combined;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;149.59718762413573;190.15291367874119;188.19720806572042;259.38952949594426;25.994234464456234
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;111.84639596196992;176.54724714993415;183.97041374975566;206.63569085055872;22.73293504405684
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;115.8938646399615;153.68737556623233;153.50920685577043;191.86742060906553;21.47910776116002
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;169.81581575082294;196.80057541789589;195.14027867247506;229.00500056174548;14.958308583583372
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;144.8223178121824;184.28288884600812;188.35946612444627;213.76190329081567;18.752111888763437
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;170.30921287669517;201.68804227625884;204.44060977339723;240.48104453495043;16.250979967928878
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;151.57834054806708;190.35469911530134;195.0077796510578;227.60502571960802;17.794596186701057
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;84.05565243509186;104.49538773245463;104.44869159226188;126.68118719193305;14.3783619693551
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;89.23797047934022;105.45515716097744;106.362101157549;121.86053045638431;9.142284379946743
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;121.88232573030808;162.2171088049266;163.61037082611548;202.12932838501604;16.11459085018587
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;140.67588487322428;169.90386942151866;171.19709447716133;196.96219715541437;13.090504524231434
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;156.84938859697317;180.53071370972975;184.49128492533282;206.0372883770953;14.706598241974527
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;150.92786787327321;182.40737556699108;183.60688226026127;218.32912939903247;13.40237291771689
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;152.21575366752953;187.02086823279097;189.2018704569508;212.66080626800584;15.616764634156414
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;162.07720219040945;188.25198707479487;189.1708721038463;212.90077079830982;13.19178658699055
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;82.72103215074816;103.8566193201464;100.3762727965937;143.23446996470983;15.65949323751612
nsgaii_nt_combined;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;132.07870177511847;184.14463196492818;180.69929038919204;234.28948828671864;28.67118544209976
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;149.4960090392776;176.26378558584767;178.58770319792407;224.23455395624205;20.4367777744235
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;142.31100439550542;170.25098976612333;176.82293496151345;195.82933830220188;17.266312847449427
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;166.0418294873705;204.13335262677495;207.90627098955588;231.7871983586895;18.049919837499704
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;158.9439978684047;188.8086560703783;191.8427614206991;220.839279770931;16.278464751509865
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;165.59168650739846;206.62767151744578;208.63823967528947;236.8219921224161;17.799643142763248
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;162.59136006176274;203.95495818045032;207.12363108578987;246.85304036184732;19.71640139217048
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;90.54943414031321;107.87270050175898;104.65517600782495;142.1196822584279;14.550753409101373
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;79.0387722162534;100.33338160517857;99.05990503586142;118.24837020686472;9.628236755048839
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;115.69230712365226;171.42572207230427;176.78062006096812;217.21530515030082;27.392402069626645
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;141.62315774898465;164.3068435850097;161.82702829673138;187.98280080013703;13.054801879494065
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;161.56478317819185;188.07063396102038;183.9269490163721;209.06232211318698;17.10113390563557
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;155.9505503789176;182.8453171989151;180.33856615881007;211.0485463796291;15.8641552241352
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;168.18034194532515;195.37948023919859;195.23467425348827;214.76922223149867;13.923846825759501
nsgaii_nt_combined;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;158.287460489899;187.64668718905884;186.21371121753603;214.51175082542088;13.927722723046339
