filename,alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;97453.67607116699;99546.55027389526;99374.85844421387;102804.5336303711;1285.3709549806842
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;95806.82342529297;97623.20417175294;97675.10556793213;99384.4012298584;779.1409174080784
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;95125.11540222168;96973.03244934083;97145.94181060791;98566.86245727539;952.268072661452
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;96997.1791229248;98457.52427597046;98491.72138977051;100426.03485107422;926.3619841446581
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;96803.85787963867;98632.49081115723;98680.62969970703;99924.71188354492;845.1915796939318
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;98750.31922912598;100529.7009727478;100446.6157989502;102068.78723144531;821.5985349803303
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;99279.4236907959;100757.7736442566;100667.551902771;102958.5092163086;1078.584364161302
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96037.92607116699;99279.43691177368;99335.17694091797;101621.06716918945;1598.9790506217323
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;96376.72415161133;99477.98917770386;99643.7565536499;101746.54725646973;1397.4507774692793
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;95839.54864501953;97378.7592048645;97535.00468444824;98648.04930114746;713.1211975006393
moead_nt_combined.txt,moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;95179.13079833984;96442.82489471436;96331.42279815674;98173.4884185791;780.1516586423354
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;96969.50012207031;98599.72777786254;98731.88019561768;99709.58377075195;786.34950385641
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;95487.82246398926;98166.05370941162;98123.23442840576;99560.4252166748;970.3958165343053
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;97638.21647644043;100602.91816558837;100817.74676513672;101953.98554992676;937.5877438874315
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;97954.36093139648;100394.67549743652;100430.74169158936;101994.0971069336;1067.1437513618548
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97880.45812988281;99362.38894348145;99535.57033538818;100482.06260681152;784.5513016257671
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;97163.69715881348;99126.3955581665;99215.70845031738;101378.59321594238;1072.540707187203
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;95769.72813415527;97007.46475906372;97009.6789932251;98391.47563171387;675.036820067632
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;95599.23770141602;96962.31714935302;97040.71875;98280.89932250977;692.0821325404066
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;97123.63737487793;98679.699067688;98699.71171569824;99502.94512939453;613.2274702358951
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;97051.84873962402;98058.73550338745;98095.15941619873;99151.56709289551;592.6558743703625
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;98774.97132873535;100334.18238296508;100692.50046539307;101469.4441986084;740.8862256590943
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;97028.45147705078;100390.83452682495;100570.80793762207;102414.74057006836;1171.4267707173756
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96435.99829101562;99272.2748161316;99162.07232666016;101135.90928649902;1190.448118903178
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95502.7861328125;98750.6982322693;98722.80911254883;100815.62335205078;1256.8390299859047
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;95459.87574768066;97075.77657852173;97187.86045074463;98452.04629516602;868.018430281115
moead_nt_combined.txt,moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;94261.16909790039;95942.25901641845;96003.20916748047;97490.17283630371;882.3739933777557
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;97031.99807739258;98525.77331237793;98337.7314529419;99901.84237670898;742.5659906088644
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;96976.58543395996;98355.29268569946;98491.30472564697;99356.29560852051;634.8767373653691
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;98614.43327331543;101006.7852142334;101221.21864318848;102521.40016174316;989.6282182349822
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;99111.05819702148;100729.56077041625;100806.9829788208;102739.81214904785;879.2503535159512
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97715.99339294434;99452.16905822753;99301.9542312622;101243.01959228516;1075.1452253899122
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;96476.92262268066;99211.37685394287;99338.97846984863;101909.00817871094;1343.250834262231
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;95289.09159851074;97687.99710922242;97620.72232055664;99210.70695495605;820.940374883671
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;95260.65675354004;96905.6810005188;97102.51413726807;97955.02571105957;696.2309194603938
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;97165.4761505127;98383.56743927002;98414.89810943604;100183.6675567627;896.4177607114855
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;97088.3966217041;98028.1705078125;98019.21343231201;98972.35276794434;545.3286048695302
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;98469.98278808594;100278.69605331421;100058.18531799316;102111.37351989746;1031.2905729302836
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;98449.1056060791;100681.85425186157;100831.34017944336;102374.50216674805;920.2176476183251
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96755.41932678223;99379.8560913086;99667.03792572021;101605.89697265625;1588.124690105485
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;97007.18167114258;98871.95869522095;98894.23614501953;100723.10737609863;918.2032847455466
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;96191.93383789062;97096.26553497315;97133.17066192627;98453.11854553223;538.0685190761498
moead_nt_combined.txt,moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;95020.29484558105;95916.05652313233;95797.87266540527;96990.06852722168;554.2698472976999
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;96742.6996307373;98530.46339874268;98485.50702667236;99936.30990600586;862.8987392304663
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;97083.28448486328;98425.08780212402;98397.18825531006;99491.75382995605;527.62438072159
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;98999.89810180664;100609.71808853149;100622.48600006104;101825.39337158203;694.3044905121986
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98590.01817321777;100746.70357742309;100787.91925811768;102557.45120239258;955.0095726009397
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97387.66052246094;99303.1539466858;99198.42681884766;101242.7108001709;954.6754802066765
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;95817.23246765137;99429.86443939208;99598.64993286133;101112.7848815918;1116.2983364611257
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;96178.61546325684;97448.86137313842;97396.89965820312;99186.0637512207;715.4542638030524
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;95271.95727539062;96936.44327697754;96795.39938354492;98952.18640136719;888.7927684994049
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;97590.09149169922;98565.04437408448;98572.38260650635;99331.15356445312;496.4527573766396
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;96693.86381530762;97737.33865203857;97595.80276489258;98712.07246398926;645.9086962915544
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;98253.98620605469;100862.88689193726;100959.49514770508;102515.53033447266;895.1248373112352
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;98300.41172790527;100328.00862503052;100394.63989257812;102310.64753723145;1179.138479955559
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;95817.78123474121;98634.5752029419;99034.70692443848;100560.56880187988;1545.925656845995
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95568.73391723633;99257.78396911621;99550.19953918457;101078.36462402344;1179.2860856869563
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;95790.72973632812;97204.89370269775;97110.06429290771;98414.35975646973;732.2177174242988
moead_nt_combined.txt,moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;94440.35705566406;95949.88598861694;95909.34241485596;97704.34190368652;726.0726901829025
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;96770.68048095703;98753.11655578614;98957.1064453125;100515.91102600098;964.7796064588136
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;97545.39726257324;98719.42526473998;98801.0055847168;100279.0750579834;632.8573984824452
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;98937.76837158203;100682.42690505981;100734.2815246582;102060.20559692383;914.2048999435435
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98790.12747192383;101330.81719894409;101450.05448913574;102492.94842529297;821.0284239314389
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;98321.9946899414;99596.38486480713;99722.03253173828;100938.44508361816;689.7125320226262
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;98077.1961517334;99764.778049469;99623.95883178711;101412.20243835449;916.3296322826275
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;96308.40306091309;97589.33906707764;97668.82613372803;98907.72380065918;753.768757190945
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;95618.07157897949;97125.9582862854;97311.21834564209;98886.7830657959;769.8298322957678
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;97340.11296081543;98354.4246635437;98107.94495391846;101026.64868164062;940.5479367602699
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;97306.7833404541;98226.8129737854;98195.84033966064;99688.98564147949;617.5052601084254
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;99799.15922546387;101037.7441116333;101044.7759399414;102364.74349975586;706.4771462287395
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;98888.01686096191;100979.48033599854;101167.96796417236;102100.8021697998;737.7223069043107
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;97450.6489868164;99532.06502685547;99615.01029205322;101501.63104248047;1160.8271874076843
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;97961.9870300293;99407.34491958618;99298.59607696533;101247.24711608887;810.529840219871
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;95091.00996398926;97201.09443130493;97320.48454284668;98620.68867492676;724.6974720919309
moead_nt_combined.txt,moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;94788.71369934082;96312.48935241699;96402.6625366211;97641.01362609863;637.7163857493417
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;brm;85405.28573608398;88680.61950302124;88872.22923278809;90648.66488647461;1240.9758393604477
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;rrm;86749.59954833984;88344.40028686523;88308.49222564697;90503.1580657959;1053.6210302074614
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;brm;87522.05285644531;88978.71630477905;88967.17130279541;90611.00869750977;835.9485955556573
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;rrm;86399.57696533203;89261.51171569825;89373.45195007324;91159.68910217285;1218.8190970072098
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;87555.56257629395;89250.99841079712;89101.9383392334;92191.61129760742;1239.9191807493908
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;86880.36981201172;89295.30779266357;89632.53388214111;91482.24139404297;1353.2404794751349
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;brm;83517.14739990234;86119.77624588013;86190.53101348877;87891.07299804688;1084.6994010752153
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;rrm;84436.47061157227;85989.00650024414;85928.33814239502;88372.78643798828;934.1905684182523
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;brm;87284.29479980469;89031.28751831055;88953.3921585083;90787.2788696289;925.2982839349924
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;rrm;86023.71488952637;87789.89846878052;87715.18119049072;89645.05862426758;1135.0175081777493
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;brm;87206.55325317383;89652.50845870972;89628.19212341309;91913.85527038574;1130.5524763823407
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;rrm;86559.88275146484;88782.43507919312;88598.69387817383;90588.29444885254;997.1911242153342
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;87115.32537841797;89394.60337753296;89221.18110656738;91170.99905395508;973.5741664033169
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;87334.8080291748;88832.59370803833;88952.77361297607;90289.71058654785;886.3071776943374
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;brm;84808.85888671875;86019.95993347168;85778.89326477051;87842.84883117676;771.0740924816392
nsgaii_nt_combined.txt,nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;rrm;80974.38972473145;83065.27233200074;83161.36707305908;85128.98155212402;963.6536620232664
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;84319.51040649414;86713.03499221802;86845.61421966553;89506.80979919434;1415.454862336743
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;84470.07418823242;86375.57812805175;86509.89427185059;89529.60025024414;1357.6777906993918
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc;brm;84974.90951538086;87841.46758804322;87760.7308883667;90552.17771911621;1193.401733823964
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;84900.60525512695;87539.70298156739;87681.967918396;90148.3822631836;1358.3987457657586
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;85531.46983337402;88197.74627532958;88329.10485076904;91572.41470336914;1609.3103232085691
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;85776.94970703125;88780.2263015747;89036.36082458496;90557.73738098145;1248.163350012621
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;81934.05526733398;84591.57609939575;84526.58409118652;87297.57333374023;1244.0521823768008
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;82581.48358154297;84641.8696762085;84668.9123840332;86809.92895507812;1185.5344584953275
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;brm;85248.49339294434;87115.74384231567;87167.20484161377;89025.65391540527;941.0461502448366
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;83398.92764282227;86006.87175064087;85779.43421936035;89247.26553344727;1479.1412575570725
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;86759.3200378418;88720.94482345581;88934.80365753174;90558.23652648926;1128.9814940830065
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;rrm;85118.02290344238;87807.8984588623;87619.90293121338;91714.67764282227;1405.8003648429008
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;85259.41204833984;87902.47104568481;87825.84665679932;90835.6692199707;1386.9945271009722
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;85419.88081359863;87667.38076171876;87440.2703704834;90265.4483795166;1243.794271656663
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;spc;brm;82355.65475463867;84286.07547073365;84192.78639221191;85628.06747436523;769.1913547426852
nsgaii_nt_combined.txt,nsgaii;spg;rbm_rcm_brm_bcpm_wri;spc;rrm;79125.08535766602;81089.1658607483;81231.7502746582;83185.85273742676;1013.7412506174053
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;brm;90098.77108764648;91822.39568176269;91535.159034729;94428.70916748047;1370.3287987072142
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;rrm;89007.83253479004;91263.22786178588;91015.06873321533;93734.16665649414;1282.900121973183
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;brm;89395.33612060547;92451.87189636231;92427.37175750732;94403.93278503418;1394.0790812705216
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;89149.53463745117;92525.60990066528;92660.68283843994;95110.35734558105;1635.030071441353
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;89604.02264404297;92351.05547943115;91998.5679473877;94914.35331726074;1470.5953769284654
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;90598.87278747559;92747.0853881836;92628.80415344238;95684.8503112793;1355.9415676707683
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;brm;87989.13407897949;89950.59754562378;89940.13438415527;91075.84707641602;751.2858479126085
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;rrm;86367.30508422852;88514.24781723022;88604.06140136719;90272.70082092285;990.3515650285706
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;brm;87644.24563598633;90708.44034194946;90871.08863830566;92678.88397216797;1114.2035769437948
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;rrm;87441.43673706055;89345.6817993164;89250.2195892334;93611.04344177246;1420.1636415946462
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;brm;90082.86936950684;92029.35408477783;91965.59102630615;94078.92378234863;1250.1920185803099
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;rrm;88715.0400390625;90935.88625946044;90826.9990158081;93566.17713928223;1331.0947999419745
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;88974.33268737793;91419.51445465088;90896.78588867188;94214.82722473145;1666.470333691023
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;89063.51574707031;90904.90528564453;90595.42807006836;94864.38185119629;1413.869983449571
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;brm;86355.01486206055;88454.29625549316;88516.36022949219;89898.59864807129;938.0015263136269
nsgaii_nt_combined.txt,nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;rrm;82493.98706054688;84100.22009048462;84062.58715820312;85920.9553527832;938.2886867679782
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;brm;85686.05198669434;88590.12068557739;89060.92241668701;90829.82824707031;1331.074663818741
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;rrm;86455.28323364258;88613.69667129517;88721.87092590332;90897.71025085449;937.292758664098
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;brm;87016.51438903809;89213.63821563721;89528.55494689941;91074.71858215332;1010.8469256883369
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;rrm;87101.7876586914;89735.19517974854;89635.34740447998;92195.83288574219;1346.1446121841432
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;86731.03846740723;89473.35617904663;89676.60387420654;92008.34509277344;1247.1693537387878
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;87117.64862060547;89643.62740097046;89959.61863708496;92739.77375793457;1482.900412711592
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;brm;85137.13980102539;86425.08271789551;86174.28958129883;89086.75590515137;982.650079246919
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;rrm;84399.49444580078;85489.29432754517;85419.8277130127;86982.73991394043;774.2099707842834
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;brm;85613.27467346191;88543.98356323242;88496.36265563965;90547.43214416504;1185.7822720939869
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;rrm;85386.11277770996;87348.21004867554;87427.59841156006;89503.12426757812;1314.8011799620263
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;brm;88079.97621154785;89658.60638504029;89544.45626068115;91901.33851623535;919.4262163894688
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;rrm;86203.44812011719;89313.42335128784;89190.46411895752;92283.97575378418;1658.426634397224
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;86976.78616333008;89482.68840637206;89269.80471801758;92623.5756072998;1414.8600149977335
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;87212.70327758789;88997.35914382935;88830.84280395508;90764.03260803223;1180.5528993947228
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;83506.44943237305;85043.3841506958;84915.5382156372;86873.93682861328;770.2755196380178
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;80550.31704711914;81919.65319595337;81360.86833953857;83884.08819580078;1197.9874125341782
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;89436.04301452637;91413.98457107545;91723.1563796997;92917.59680175781;939.6954876819199
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;89513.93089294434;91639.7710067749;91798.75267791748;93859.81071472168;1217.2597387265193
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;90049.61785888672;92262.35272827148;92502.68327331543;93874.33393859863;920.8007913267516
