1737136140_fianl_tests;moead;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;rrm;100;50;50;0.28770272454043927;0.15579448564855156;0.29154393467097256;0.45204660980149114;0.33096192930489576;0.16123709521950277;0.28231525034015537;0.23537769698644795;0.7279390694750209;0.40149765590678616;0.27099202628035535;0.3179529841570089;0.39822731242565634;0.398833014969271;0.5443283367834955;0.4071969557208904;0.6160039101063169;0.28972278271261565;0.46991930165988555;0.44829525145358917
1737136140_fianl_tests;moead;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;100;50;100;0.820805426057716;0.5537343014032107;1.0177280733456215;0.6360799659195978;0.859597016473979;1.079532094940045;0.6171768239213111;0.47361205767987413;0.43829093179619794;1.1197707547883384;0.4778565953276709;0.7015090957562011;0.9363885863455637;0.8676467994543304;0.865690377127308;0.50844984951129;0.885690148862856;0.7010235418139119;0.5323415538269504;0.6480764021014458
1737136140_fianl_tests;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;100;50;50;0.5764544023528779;0.973821629595639;0.29777261209032707;0.5935295197419956;0.6441175336445707;0.501421209052726;0.41602454416260554;0.7597714563883544;0.6317438144586048;0.7836164217262848;0.42270277381948423;0.37063252891025195;0.59814443752557;0.5416235893576516;0.9103206431181138;0.4132541894644795;0.6564161157193014;0.8394084155979108;0.7900702817929816;0.41234868269934627
1737136140_fianl_tests;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;110;50;60;0.37449300045918754;0.31169114486324173;0.56796706356987;0.43848399069411714;0.681668450085771;0.3298452176096407;0.28872340600879143;0.23598842081516674;0.3976177943215299;0.5980527821653182;1.2515841801439846;0.4387612732473297;0.29946061336367685;0.3879731291072446;0.35293819995316983;0.9485995871992978;0.5293822959011322;0.518391282597098;0.9887047566890369;0.2709496472037804
1737136140_fianl_tests;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;100;50;50;0.6386117411484934;0.2971636817998978;0.23481219955432348;0.716506566519985;0.4392260912982455;1.0976156593382542;0.5898110789364936;0.15209915853331687;0.5741408544670141;1.0398377107685384;0.4992578227847139;0.3475284456792537;0.40718027269136653;0.22568818168831992;0.8009989587966624;0.6451640475235378;0.4436598393165726;0.3798080619994256;0.569821235237811;1.3523418392282243
1737136140_fianl_tests;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;100;50;100;2.3920478783016836;7.088359734063758;6.459865411976842;6.8390348704637;5.4769730728280335;7.761030890686324;4.7585485435031805;7.497982991832396;4.577404228778375;5.349294465495607;8.142817302353633;9.673192865889458;3.79533268996034;3.1961455007688087;3.8929579390474958;1.8351638763848241;3.3050962673410194;4.496541482968981;3.035445292105214;3.514693580051871
1737136140_fianl_tests;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;120;90;50;3.803162463597416;3.9910287741667085;3.4784414073869288;2.4921517944647107;1.333675422457669;2.215796603438387;3.4843855095093192;3.7048115344443935;1.9604576031681695;3.4619830953211346;2.941307341748402;5.800324033675333;4.041841218649017;3.3316790901061637;6.05792217631824;3.236161267590985;4.210953195994651;2.9503779494979203;2.732550067264765;2.725800992835606
1737136140_fianl_tests;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;300;100;10;3.6682287146368915;1.3222483153665436;2.747610834586231;1.8423363907543164;3.599395592084298;1.62906980641834;1.5293238527621993;4.442000913927696;4.94772343883008;6.23933890606598;3.113211005883181;2.427334200631498;5.277677201568079;4.506075516954866;2.9336967376024616;0.737691032206977;6.5016284127292625;1.9538335869074868;0.9569217654553123;4.240504269750206
1737136140_fianl_tests;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;100;50;50;7.070646115598596;7.865403053516287;7.518993002188531;12.327665225143107;8.249404674227986;8.850875434288893;6.707787030633429;5.411075610809511;7.5416852114035375;9.0926093142351;4.573277596206866;8.00322187987237;7.818314546813321;5.405290945525707;3.304173334672148;8.849986848864782;9.677322224408076;6.573417644516514;5.769915849174039;7.428709549213844
1737136140_fianl_tests;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;340;100;10;4.458023301866843;2.5857535682268646;2.3271913697329603;1.3964917552088498;1.3314543097083633;3.980155506847697;1.9003939166731456;0.8954371003904792;3.354581091804698;3.5559092841876825;1.250243210095255;1.7284883567782408;3.5953078988196174;2.737573334232411;2.165461173146673;1.7343602385497294;2.508469829402208;4.607318138342776;1.6864466425460496;1.7939336871179707
