1737136140_fianl_tests;moead;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;rrm;100;50;50;1.8245415543353587;1.4540894485188838;2.8772197605184924;1.7029637102480941;2.3212157342736077;3.9957014406979985;1.712263990894889;2.7010328880779317;1.2156404691859397;1.7435437712868207;1.0478607088686347;2.0422553156600105;0.7729145257060772;1.7086789942486384;1.1442377408295878;2.847654408763184;0.9109762828619742;1.3674411255424814;0.7696643352394813;3.355565574305252
1737136140_fianl_tests;moead;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;100;50;100;3.628604914738107;2.9705722578126523;3.0546064070234156;2.3941051270463727;3.130862997156047;2.464015238043339;1.6609334419262987;2.3484706788341883;2.8893282095159676;3.0946114096581225;2.013729118990202;2.7035487228315813;3.1297782907623057;1.20850608165612;1.8640938790774775;2.1665431504800936;1.2817801607698205;1.8218249100021688;1.5553962923370361;1.7538208581132737
1737136140_fianl_tests;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;100;50;50;1.459413612620122;3.2485754726622122;3.643862996029057;1.7893920319032004;1.851120683420546;3.295986271754519;1.51663800225635;1.8501564569961721;1.1503861354727263;2.2834573586892635;2.8152965912423378;1.631279150640159;2.401759017130035;3.755233492347435;2.0934634242350265;1.7150723900151335;1.768715837729683;1.3639834280157166;1.9826134951619272;2.5601693249319313
1737136140_fianl_tests;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;110;50;60;2.260445496895918;1.66333452171282;1.7604292521798395;1.4452834817584213;1.618842065289169;1.7568488773522315;0.745189678348693;3.2835340108418425;2.7343370653671184;2.3867080288028557;1.7289257878350404;0.9514725570515233;1.4933881479489335;1.9713658533064933;1.1522114788020146;2.873921361829526;1.8203781666215844;3.1418481941233196;1.7360078304926216;2.0942620456998475
1737136140_fianl_tests;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;100;50;50;1.132679266823878;2.8550739991857736;0.6932324315472698;1.1074336214038747;2.441181770473256;1.1615071891169952;1.577694522587439;0.7748254695229647;3.0156181310956507;1.6937657648614641;1.70728460226794;2.705290457327475;2.9815348921623976;1.8395636111964573;0.9845842380609;1.6209939734179644;2.191686513455;0.924513717252217;3.008173511435408;1.0422632892009893
1737136140_fianl_tests;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;100;50;100;6.773288941271171;9.910968232057586;8.915456424388942;12.202161085800105;11.319816165311208;7.909080029876734;9.347595870792304;7.266692886247026;13.607243570440021;6.7854586026398165;11.645330049831982;10.470418106039519;12.282593607881678;9.291433894076365;8.93511041131192;5.676898664907692;7.824813405080715;10.16531782855872;6.490159714689168;8.219736378456425
1737136140_fianl_tests;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;120;90;50;4.743884456719608;5.647629393319127;5.050242691231134;4.146315449887871;5.6542389756573;6.603528401513641;4.156331200526308;4.608032411640926;5.93049655700637;5.224205435274982;6.046418157404192;5.640750379245995;4.0827589961249675;5.99831745788429;4.6965432014679;4.602660018968666;4.7921834621604695;6.731774244712714;6.60906966074849;4.421912145190005
1737136140_fianl_tests;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;300;100;10;1.9587582095745462;6.460926539860734;4.4754629882954555;6.742608470590468;3.5287286958822452;3.6477548616053905;3.933903830593327;5.103630964392856;4.190015572692453;4.338418760101988;5.2294236805713705;3.6984677890735456;3.264386206947261;2.831210774118505;3.6362855351467585;1.7964722414063194;2.6104258063024752;6.5287938023306085;4.067700760342664;2.2049885862385725
1737136140_fianl_tests;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;100;50;50;10.352716800136644;8.64747817207139;9.495586058613663;10.738389274326256;8.275348749280715;9.20614082638581;8.522108584011399;10.659278731086244;6.946303960454602;11.46155555275184;6.031971581539748;10.34397503785253;10.643547192349546;9.570618518057882;11.718408929700534;11.0136702160114;13.70733528264625;9.90331061119484;11.833286958595641;14.528593895915582
1737136140_fianl_tests;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;340;100;10;2.5200841976943646;3.123763225525183;3.234505651195572;2.0091004249409683;2.7294764150288455;2.7080576565626044;2.686230070129242;1.7947211588724323;2.79825016784208;3.3438697468527336;1.7863897056371716;1.7770086479445362;1.8439986953629868;3.1246798380768945;3.4095430956174178;1.869547499586668;4.111719211433582;2.2143754367281554;2.9166523644663056;3.847312731606118
