filename;alg;init;mut;cross;repair;min_igd;avg_igd;median_igd;max_igd;std_igd
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;brm;28,071811079850885;39,41402134647985;39,03479897061217;51,5172242866284;5,965168581818267
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;rrm;30,331420468126073;38,88667509273253;38,18167387660317;49,0597365309246;5,597159119113644
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;brm;34,23741792959264;43,156844037879374;43,21393742760668;51,30313782894106;4,411280557681675
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;rrm;32,79157777947753;40,80741538262461;40,592932036030746;58,97005492157691;6,224498639393226
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;32,265903422974446;42,05482540543655;43,40680514939727;47,90007616493097;4,87102639312098
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;33,32136562175787;42,543075912967225;42,38407461995068;52,99680093761993;5,761373787660493
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;brm;23,77039901463575;31,43194937107981;29,65734323838327;41,730662415840584;5,7753995973494385
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;rrm;22,367335734933363;28,92491000378381;28,451280474566133;42,94124607639552;5,009689484073451
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;brm;27,74003540597289;37,8201989618345;37,672999669359925;48,8202684321435;4,93403004365173
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;rrm;26,23071500956724;39,38735335712761;38,42930356712302;51,74592600600558;5,514024348479988
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;brm;31,062451417151898;39,72905564603323;38,30191758685121;51,625039989049704;5,577432346399104
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;rrm;31,193868845712192;42,7933982407964;42,39963540429714;53,666860996356235;6,562665047213155
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;33,62903553481572;43,110430686639035;42,67204111446568;55,663465156651654;5,0046437394251
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;38,34731059247287;45,92343954878504;47,19928254792471;51,644390057111536;4,262678132232889
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;brm;20,218098531181685;28,07989125104454;27,455647081802567;38,71820917937698;5,41303268614942
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;rrm;27,193139797038135;33,88110944307978;33,78968702232619;44,41919347739529;3,7132308778814074
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;32,545423858532814;44,382903578664134;43,384373213460734;57,842424607853154;6,170726037110053
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;30,43172974434062;41,42194040024836;42,65507343358705;52,33110547199012;6,614362599127598
