filename;alg;init;mut;cross;repair;min_igd;avg_igd;median_igd;max_igd;std_igd
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;brm;0,8322748803746202;2,0649668843141264;1,8295213418824419;4,0050569717345335;0,8050444868244477
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;rrm;0,9681637334448513;1,8804084452412586;1,7530456061177135;3,5258636694792465;0,6128154823496726
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;brm;0,3106268759008906;1,3895817577704297;1,240255854312624;3,504536944021062;0,6631140092335929
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;rrm;0,5691796097808824;1,2786663488857661;1,1877771246039712;2,545574417690619;0,4425468782046498
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;1,395543197047196;2,7077367000228447;2,6852749606091386;4,387039566025063;0,8733180158882473
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;0,9093558799251324;2,2039689894871968;1,963273989604406;3,8946282107015286;0,8662473423158965
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;brm;0,4137107571885306;1,6611642409649192;1,5355649110414418;3,1780476396410595;0,7717774159928571
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;rrm;0,49031939712104605;1,455272221433108;1,1995753381083718;3,8910637479753105;0,8484494312299009
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;brm;0,7403863930795511;1,8466931702204044;1,6146429742292598;3,4876337851601256;0,7896945497381452
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;rrm;0,4508308920411124;1,7570514857078394;1,9018444491288138;2,720420993828245;0,6139919213511463
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;brm;0,5345161355420848;1,3548012595723802;1,4040767481594423;2,147660162201121;0,42389596994390294
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;rrm;0,3155882439797754;1,2140709181802036;1,1034031249877736;2,287846926784431;0,5532552488286222
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;0,7572666122865873;2,4002171336182543;2,4309002950804603;3,90884211354329;0,846551779537301
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;1,1616280736592515;2,497172312027671;2,3386276372831656;4,685717994181918;0,9693664057186838
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;brm;0,36549114017045176;1,319228325577507;0,9087855654731445;2,830782820829421;0,7582590470339362
nsgaii_nt_combined;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;rrm;0,6266878357646211;1,1282536059711405;0,9662635903436029;2,0617409634697363;0,42960940847527207
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;0,7818582296333684;1,8576492722570326;1,6128599637242558;3,7805758084654673;0,7417106596910638
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;0,41299866427850757;1,5657748693701492;1,5025737020785832;3,1812406098702097;0,7830705336066429
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc;brm;0,19802528735000127;1,4752784814081195;1,534169617789348;2,9930627718495653;0,678228257385594
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;0,18301882280702345;1,2104331458549766;1,2460339092230273;2,1299015253171962;0,5968390364816217
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;0,6821859411480533;2,4635674009954647;2,4676925297416386;4,314407347618592;1,211249096758089
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;0,6034934250065463;2,1368751480605885;2,3359575199353606;3,4990664101606854;0,8454969839068005
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;0,6826587172647233;1,643290252479287;1,6176974410079328;2,4485593078737615;0,4443219750936016
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;0,3708501434801265;1,413938031554075;1,329856196974257;3,4830882777176058;0,7300328364082614
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;brm;0,5859205626254178;1,649252561705379;1,832526615358352;2,9432675457861492;0,5487084577643132
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;0,6063526308062563;1,5497796934961914;1,3753234584498097;4,426518810954872;0,8438171737144503
nsgaii_nt_combined;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;0,43520304179208474;1,1386653434316476;1,126414700705657;2,6177965293803056;0,6079729575812416
