alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
moead;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;97426.9474029541;98683.1110534668;98613.99446105957;100766.99555969238;820.2534563345761
moead;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;96654.67602539062;98326.19238739014;98257.66342926025;100073.1490020752;807.7187952585648
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc;brm;97557.96810913086;100319.01020202637;100548.39221954346;102158.95701599121;1159.0657877442259
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98357.67422485352;100586.92205657958;100824.22930908203;101926.96743774414;939.4070279952234
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;96480.44342041016;99272.4303161621;99169.69115447998;100947.23976135254;1195.3846284456047
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;96895.18821716309;99423.41199798584;99173.6068649292;101476.32745361328;1112.0942797610342
moead;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;96315.23977661133;97212.37331314087;97125.2696762085;98269.13017272949;488.6676954124767
moead;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;95190.15574645996;96808.34305496216;96711.10562896729;98303.6424407959;667.3210138813653
moead;spg;rbm_rcm_brm_bcpm_wri;ac;brm;95825.97242736816;98297.33838806153;98364.0821685791;99683.07208251953;939.5977936795032
moead;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;94797.89405822754;97873.05654983521;98079.1767501831;99454.59349060059;1100.1710052271235
moead;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;96955.68569946289;100305.06079864502;100480.48399353027;102257.37620544434;1187.8488189331722
moead;spg;rbm_rcm_brm_bcpm_wri;ppc;rrm;98440.37666320801;100268.7294418335;100212.64709472656;101730.61193847656;836.451948356259
moead;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96213.24247741699;98937.65702896118;99329.34365081787;101170.58622741699;1430.2605874188407
moead;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95987.51829528809;98425.52124481201;98221.34084320068;101007.93113708496;1457.3032362727456
moead;spg;rbm_rcm_brm_bcpm_wri;spc;brm;95635.30410766602;96955.55899505616;96867.34184265137;98773.87063598633;720.8369364528529
moead;spg;rbm_rcm_brm_bcpm_wri;spc;rrm;93619.6321105957;95668.81675720215;95545.2646408081;97643.79551696777;957.6977161084552
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;brm;98119.93133544922;99373.34842147827;99531.08071899414;100649.03694152832;753.7912944370905
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;rrm;96132.92597961426;99089.3206604004;98939.9592666626;100572.19557189941;1033.7636044594442
