alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;595021.695558418;606116.2485434718;607641.2613678321;613338.8172557617;5196.433896650366
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;590692.3403481836;599645.0499479463;597294.3421317189;611873.0422108595;5870.473021002265
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;522763.8854919923;537672.1193450127;537580.4071596875;549053.6455691212;5589.449523815451
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;470504.1719401758;493931.55158318655;494164.09889407235;515438.19805582036;10457.582216273751
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;582491.1313901953;590377.0133888195;589842.5415460158;602853.2744975782;5102.596785498134
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;573684.8680239259;585268.6553975802;586125.2150122755;593526.2756627148;5918.652239432279
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;594493.6506838477;603345.3648759209;603718.7709295412;610049.1380159962;4721.917537451899
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;590063.368565625;599012.9866805539;597150.7933367384;611676.9928397462;5872.572307792498
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;594309.2559283008;609459.5521184416;609038.9430620898;624199.9470289454;6704.23355101558
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;597417.4940874806;607676.024259465;607517.3986696876;618149.7745235354;5331.313604497147
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;546857.1763042384;556886.081970751;556476.220509834;565731.124430254;4742.9227603868985
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;534225.4046033985;549087.8594877443;549909.663340918;559028.1237802149;6394.109454364483
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;569079.9264214844;583939.9578027198;583529.2884643849;594826.5863660938;5813.503495439446
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;542317.024023672;556490.6715840579;557019.7182961622;567871.7293058203;7151.205907362802
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;589812.5837080079;599885.2798759553;599959.786558672;607854.9870219923;4734.228571964053
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;580946.236988418;588616.005550668;588035.6463212306;599376.0864689649;3856.08125601628
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;599552.6422810548;607302.3504299513;607141.1707441406;616225.4657941994;4744.768014314381
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;590009.2363231445;598831.9100213321;599008.4866117481;604854.1844576368;3513.3913678040444
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;533888.7833261134;547656.6465830617;547361.8304652051;563974.7938368166;7393.5907878202
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;480172.7960381641;489343.40741299314;487405.86186415044;503951.50166560546;6327.756299742612
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;572030.214444668;579937.3926829317;580070.2070663867;585345.2430230665;3983.1272210275547
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;562069.511693926;575434.4926908488;575133.6015943653;585971.4769437892;6012.458588210342
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;580492.0222384181;593419.439356419;594559.2681690138;604682.6805906446;6970.080291214332
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;582604.0588863282;593306.1552805293;595419.1955713965;598753.5642981837;4743.468470417402
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;589014.2479320508;598381.6087965879;597306.5539491309;610448.7770935548;6349.174876397014
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;581139.0201357618;596219.6159652267;596310.5197088381;605007.0829276368;5701.859517966681
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;532626.4738765821;545064.4333352725;544402.1723666114;565401.3496698244;7260.197832537816
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;525624.4527725781;539904.5030640725;539361.2484404981;554557.256870215;7382.727690492852
