alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2335.5459518432617;2398.9658212661743;2387.3206338882446;2491.8204231262207;43.614324923133296
nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;2364.830310821533;2423.049369907379;2425.6208181381226;2472.358293533325;28.368961303665436
nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;2354.3231620788574;2424.898101902008;2425.388547897339;2496.587900161743;41.91074625881949
nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;brm;2340.0509719848633;2411.0272249221803;2415.1773233413696;2458.965139389038;29.117410966922638
nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;2288.6710109710693;2405.7313135147097;2419.1612396240234;2457.961507797241;43.75367771403165
nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;2337.96826171875;2433.3727734565737;2443.496820449829;2475.123638153076;35.42080180755216
nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;rrm;2310.397735595703;2421.8402112960816;2435.273953437805;2484.0843238830566;53.07861037441752
nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2309.333507537842;2374.1191005706787;2368.7241430282593;2482.129005432129;39.475846213690716
nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2293.7405891418457;2381.5230006217957;2370.61190700531;2477.185411453247;42.092473970849554
nsgaii;spg;rbm_rcm_brm_bcpm_wri;spc;brm;2355.743076324463;2435.794453716278;2436.1851263046265;2502.6132373809814;35.6229476677581
nsgaii;spg;rbm_rcm_brm_bcpm_wri;spc;rrm;2358.8056411743164;2427.1913820266723;2432.465989112854;2473.132221221924;34.14002412162233
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;brm;2315.592185974121;2412.121443271637;2409.654083251953;2466.4246253967285;34.5253450830249
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;rrm;2344.4690132141113;2419.255134868622;2420.609429359436;2490.37095451355;44.51931562816491
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;brm;2360.8870182037354;2421.408181285858;2412.884041786194;2507.276554107666;34.553010996016035
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2302.4656772613525;2411.392326450348;2411.7313442230225;2480.0597648620605;44.903205885026075
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2301.1864013671875;2366.7455056190493;2362.6590309143066;2451.681188583374;32.11543276934379
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2317.5610370635986;2359.389497089386;2351.990285873413;2474.8883724212646;35.30345747337336
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;brm;2319.612506866455;2430.035461626555;2440.5283203125;2490.3262977600098;50.909581803507635
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;rrm;2372.8760738372803;2426.1909300804136;2426.0872526168823;2498.5624389648438;36.73698622326715
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;brm;2324.55926322937;2382.969272327423;2378.6316270828247;2444.905237197876;37.6272715736811
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;rrm;2274.106243133545;2362.792843055725;2366.966431617737;2438.033218383789;45.329980256525005
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;brm;2346.3449687957764;2425.5983646392824;2430.1985416412354;2504.3720569610596;44.634349216406235
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;rrm;2368.208200454712;2420.5517386436463;2414.2714109420776;2493.3910789489746;40.83840275416957
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2339.1113510131836;2373.123823261261;2370.0888137817383;2439.7186946868896;26.760628426747534
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2201.5247764587402;2354.0383414268495;2352.628571510315;2446.4954376220703;46.59896388023968
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;brm;2348.9780826568604;2424.7352997779844;2428.0943031311035;2487.2067279815674;35.05053538144188
nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;rrm;2360.4266033172607;2427.7189286231996;2429.259864807129;2488.240879058838;30.979705007290857
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;brm;2345.800506591797;2402.5640013694765;2396.619807243347;2456.122610092163;30.662145559155146
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;rrm;2328.5994567871094;2409.1563552856446;2412.4911127090454;2464.8018550872803;31.8564737675394
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;brm;2361.4934425354004;2425.292698287964;2430.6307859420776;2491.726198196411;32.647505241047234
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2352.0119953155518;2435.9119643211366;2442.5460386276245;2507.685447692871;42.60161536822155
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2305.3123302459717;2378.302892589569;2368.3087158203125;2474.046709060669;46.09663376905271
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2240.096435546875;2371.3880871772767;2362.7969398498535;2455.4696197509766;46.58049649951638
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;brm;2348.825668334961;2435.357853412628;2448.4731130599976;2485.0211868286133;39.52685911425763
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;rrm;2352.4720211029053;2423.2970465660096;2429.7727994918823;2490.8042182922363;36.42799560573299
