alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
moead;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;2360.0325984954834;2444.862747001648;2447.4147176742554;2505.592876434326;36.1374596921318
moead;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;2389.2249298095703;2461.4335733413695;2467.4159440994263;2510.6445350646973;32.66478973566791
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc;brm;2369.43292427063;2465.4465334892275;2470.604871749878;2532.132484436035;45.323719517019605
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2367.259214401245;2453.7348194122314;2467.4917182922363;2504.954507827759;46.02964523255918
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2336.26944732666;2440.099582862854;2432.0716133117676;2528.1047554016113;50.77669589041503
moead;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2358.931257247925;2448.6086587905884;2465.469557762146;2518.675916671753;41.77979649786047
moead;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;2386.1138439178467;2438.70274143219;2444.135694503784;2491.7987842559814;30.586991285245738
moead;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;2396.3512115478516;2455.6992456436155;2461.9723615646362;2513.290819168091;36.61691401063642
moead;spg;rbm_rcm_brm_bcpm_wri;ac;brm;2378.3685245513916;2443.5936799049377;2443.3835678100586;2501.1376037597656;32.12760286498455
moead;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;2296.559787750244;2419.2192940711975;2434.1761178970337;2478.233766555786;43.16537387731153
moead;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;2411.622184753418;2458.164610385895;2449.631993293762;2525.4208240509033;32.58932752089901
moead;spg;rbm_rcm_brm_bcpm_wri;ppc;rrm;2411.4834785461426;2464.1524872779846;2471.170090675354;2504.7249031066895;29.743599252374374
moead;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2371.3460731506348;2437.981430721283;2422.754388809204;2495.364549636841;38.26034863961175
moead;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2344.3657207489014;2458.1862944602967;2463.791078567505;2506.8023262023926;42.05355024430257
moead;spg;rbm_rcm_brm_bcpm_wri;spc;brm;2394.515998840332;2461.954175281525;2465.9162969589233;2523.245931625366;32.26693914216096
moead;spg;rbm_rcm_brm_bcpm_wri;spc;rrm;2306.135082244873;2427.7620668411255;2439.006368637085;2476.949119567871;43.008704866597334
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;brm;2398.359899520874;2444.376322841644;2446.186982154846;2485.760684967041;25.606049117996182
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;rrm;2377.187978744507;2448.844463062286;2458.174530029297;2519.79718208313;33.342269500904
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;brm;2368.0650310516357;2443.6806852340696;2452.6292037963867;2501.9596042633057;39.68807256831619
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2411.3679790496826;2470.8566284179688;2471.9218349456787;2531.463722229004;33.21098606521527
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2339.280113220215;2451.2359665870667;2462.9967136383057;2518.2837810516357;43.01950460682462
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2367.9461097717285;2437.982704639435;2440.589012145996;2528.676248550415;38.727664851179085
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;brm;2360.1465644836426;2442.2547117233275;2445.1991662979126;2509.396240234375;36.475376447318155
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;rrm;2366.289821624756;2438.5074528694154;2444.3045902252197;2498.6082515716553;40.36701594240481
